X,Y,FID,OBJECTID,FULL_ADDS,STPFX,STNAME,STTYPE,STNUM,STALPHA,ADD_TYPE,ZIP
-77.1352942773604,38.8233708342528,263,272,614 N ARMISTEAD ST,N,ARMISTEAD,ST,614,,B,22312
-77.1346680266903,38.8237204615611,264,273,615 N ARMISTEAD ST,N,ARMISTEAD,ST,615,,B,22312
-77.1353611029553,38.8233571846027,265,274,616 N ARMISTEAD ST,N,ARMISTEAD,ST,616,,B,22312
-77.1347119230777,38.8236717528803,266,275,617 N ARMISTEAD ST,N,ARMISTEAD,ST,617,,B,22312
-77.1354433062415,38.8233429200047,267,276,618 N ARMISTEAD ST,N,ARMISTEAD,ST,618,,B,22312
-77.1347672868896,38.823626258823,268,277,619 N ARMISTEAD ST,N,ARMISTEAD,ST,619,,B,22312
-77.1355181723033,38.8233357910902,269,278,620 N ARMISTEAD ST,N,ARMISTEAD,ST,620,,B,22312
-77.1347890566911,38.8235742105602,270,279,621 N ARMISTEAD ST,N,ARMISTEAD,ST,621,,B,22312
-77.1356013433359,38.8233239314399,271,280,622 N ARMISTEAD ST,N,ARMISTEAD,ST,622,,B,22312
-77.0751164069811,38.8190028703286,272,281,1111 BAYLISS DR, ,BAYLISS,DR,1111,,BP,22302
-77.0752909959836,38.8191385556443,273,282,1115 BAYLISS DR, ,BAYLISS,DR,1115,,BP,22302
-77.0754139753391,38.8192864454818,274,283,1119 BAYLISS DR, ,BAYLISS,DR,1119,,BP,22302
-77.0755496483559,38.8194364434428,275,284,1123 BAYLISS DR, ,BAYLISS,DR,1123,,BP,22302
-77.0723068341705,38.8321669290358,276,300,500 ALLISON ST, ,ALLISON,ST,500,,BP,22302
-77.0725416366973,38.8321514085152,277,301,504 ALLISON ST, ,ALLISON,ST,504,,BP,22302
-77.0728439973727,38.8325024994015,278,302,505 ALLISON ST, ,ALLISON,ST,505,,BP,22302
-77.0735960224586,38.8321144121502,279,303,604 ALLISON ST, ,ALLISON,ST,604,,BP,22302
-77.0738807646176,38.8324927579395,280,304,605 ALLISON ST, ,ALLISON,ST,605,,BP,22302
-77.0738940780981,38.8320876110946,281,305,608 ALLISON ST, ,ALLISON,ST,608,,BP,22302
-77.0602875389978,38.8311150356638,282,306,37 ANCELL ST, ,ANCELL,ST,37,,BP,22305
-77.0609677981164,38.8305723149916,283,307,38 ANCELL ST, ,ANCELL,ST,38,,BP,22305
-77.0603092951725,38.831145358334,284,308,39 ANCELL ST, ,ANCELL,ST,39,,BP,22305
-77.0609234273831,38.8306334519155,285,309,40 ANCELL ST, ,ANCELL,ST,40,,BP,22305
-77.0603380428694,38.8311955093372,286,310,41 ANCELL ST, ,ANCELL,ST,41,,BP,22305
-77.0609067967687,38.8306565754442,287,311,42 ANCELL ST, ,ANCELL,ST,42,,BP,22305
-77.0603573467872,38.8312393333191,288,312,43 ANCELL ST, ,ANCELL,ST,43,,BP,22305
-77.0608628590059,38.8307169085993,289,313,44 ANCELL ST, ,ANCELL,ST,44,,BP,22305
-77.0603817300392,38.8312894929363,290,314,45 ANCELL ST, ,ANCELL,ST,45,,BP,22305
-77.0608493643843,38.8307545921275,291,315,46 ANCELL ST, ,ANCELL,ST,46,,BP,22305
-77.0604681452684,38.8314016223587,292,316,47 ANCELL ST, ,ANCELL,ST,47,,BP,22305
-77.0607976515608,38.8308258458578,293,317,48 ANCELL ST, ,ANCELL,ST,48,,BP,22305
-77.0604772000974,38.8314392454783,294,318,49 ANCELL ST, ,ANCELL,ST,49,,BP,22305
-77.0607617838048,38.8309968896699,295,319,52 ANCELL ST, ,ANCELL,ST,52,,BP,22305
-77.0607837214665,38.8310326472196,296,320,54 ANCELL ST, ,ANCELL,ST,54,,BP,22305
-77.060817644851,38.8310925585255,297,321,56 ANCELL ST, ,ANCELL,ST,56,,BP,22305
-77.0608565798979,38.8311643112296,298,322,58 ANCELL ST, ,ANCELL,ST,58,,BP,22305
-77.1344662221468,38.8289944028769,299,323,1501 ANDERSON CT, ,ANDERSON,CT,1501,,BP,22312
-77.1349648251786,38.8291619045279,300,324,1502 ANDERSON CT, ,ANDERSON,CT,1502,,BP,22312
-77.1343540463583,38.8292763185094,301,325,1507 ANDERSON CT, ,ANDERSON,CT,1507,,BP,22312
-77.1348360126816,38.8294126545065,302,326,1512 ANDERSON CT, ,ANDERSON,CT,1512,,BP,22312
-77.1342868056625,38.8296427364359,303,327,1515 ANDERSON CT, ,ANDERSON,CT,1515,,BP,22312
-77.1347277858711,38.8296781048396,304,328,1520 ANDERSON CT, ,ANDERSON,CT,1520,,BP,22312
-77.1357189782346,38.8258003315234,305,329,1030 ANDERSON ST, ,ANDERSON,ST,1030,,BP,22312
-77.1351857255427,38.8262253056159,306,330,1115 ANDERSON ST, ,ANDERSON,ST,1115,,BP,22312
-77.1356409479674,38.8265126209978,307,331,1120 ANDERSON ST, ,ANDERSON,ST,1120,,BP,22312
-77.1351813748052,38.8265585549872,308,332,1125 ANDERSON ST, ,ANDERSON,ST,1125,,BP,22312
-77.138562788773,38.8262087521155,309,333,1101 ARCHER CT, ,ARCHER,CT,1101,,BP,22312
-77.1391097935646,38.8262403538879,310,334,1104 ARCHER CT, ,ARCHER,CT,1104,,BP,22312
-77.1392010436276,38.826501240926,311,335,1106 ARCHER CT, ,ARCHER,CT,1106,,BP,22312
-77.1387572228494,38.8265792180399,312,336,1107 ARCHER CT, ,ARCHER,CT,1107,,BP,22312
-77.1391703199481,38.8267020721175,313,337,1108 ARCHER CT, ,ARCHER,CT,1108,,BP,22312
-77.1390301733407,38.8269172935933,314,338,1110 ARCHER CT, ,ARCHER,CT,1110,,BP,22312
-77.1384486946493,38.8267716215358,315,339,1111 ARCHER CT, ,ARCHER,CT,1111,,BP,22312
-77.1388629504877,38.8270923386953,316,340,1112 ARCHER CT, ,ARCHER,CT,1112,,BP,22312
-77.1382786804261,38.8270379267551,317,341,1113 ARCHER CT, ,ARCHER,CT,1113,,BP,22312
-77.1385078262712,38.8272254235545,318,342,1114 ARCHER CT, ,ARCHER,CT,1114,,BP,22312
-77.0897955761855,38.8090775782401,319,343,1 ARELL CT, ,ARELL,CT,1,,BP,22304
-77.0906171574577,38.8095834043434,320,344,2 ARELL CT, ,ARELL,CT,2,,BP,22304
-77.0897968324681,38.8091528796405,321,345,3 ARELL CT, ,ARELL,CT,3,,BP,22304
-77.0893735602651,38.8091830229085,322,346,27 ARELL CT, ,ARELL,CT,27,,BP,22304
-77.0914513323277,38.8100597704047,323,347,28 ARELL CT, ,ARELL,CT,28,,BP,22304
-77.0893740202449,38.8090816847821,324,348,29 ARELL CT, ,ARELL,CT,29,,BP,22304
-77.0893781753841,38.8090262504738,325,349,31 ARELL CT, ,ARELL,CT,31,,BP,22304
-77.0893841813722,38.8089658111025,326,350,33 ARELL CT, ,ARELL,CT,33,,BP,22304
-77.0893869152859,38.8089049386721,327,351,35 ARELL CT, ,ARELL,CT,35,,BP,22304
-77.0890835945936,38.808947663337,328,352,37 ARELL CT, ,ARELL,CT,37,,BP,22304
-77.0890860934286,38.8090130151624,329,353,39 ARELL CT, ,ARELL,CT,39,,BP,22304
-77.0890904594502,38.8090710079362,330,354,41 ARELL CT, ,ARELL,CT,41,,BP,22304
-77.089089890599,38.8091239987358,331,355,43 ARELL CT, ,ARELL,CT,43,,BP,22304
-77.0890769211555,38.8092326877574,332,356,45 ARELL CT, ,ARELL,CT,45,,BP,22304
-77.0890811098354,38.8092989464382,333,357,47 ARELL CT, ,ARELL,CT,47,,BP,22304
-77.0890856879624,38.8093503630029,334,358,49 ARELL CT, ,ARELL,CT,49,,BP,22304
-77.0890917617402,38.8094056554324,335,359,51 ARELL CT, ,ARELL,CT,51,,BP,22304
-77.0890154477557,38.809633967032,336,360,53 ARELL CT, ,ARELL,CT,53,,BP,22304
-77.0891074247197,38.8096418050794,337,361,55 ARELL CT, ,ARELL,CT,55,,BP,22304
-77.0891843841843,38.8096494543597,338,362,57 ARELL CT, ,ARELL,CT,57,,BP,22304
-77.0892602199704,38.8096563918395,339,363,59 ARELL CT, ,ARELL,CT,59,,BP,22304
-77.0893302052991,38.8096607948199,340,364,61 ARELL CT, ,ARELL,CT,61,,BP,22304
-77.0894119264951,38.8096733555368,341,365,63 ARELL CT, ,ARELL,CT,63,,BP,22304
-77.0894963459004,38.809700621548,342,366,65 ARELL CT, ,ARELL,CT,65,,BP,22304
-77.0896026973325,38.8097526021052,343,367,67 ARELL CT, ,ARELL,CT,67,,BP,22304
-77.0896771246339,38.8097450143439,344,368,69 ARELL CT, ,ARELL,CT,69,,BP,22304
-77.0897549955748,38.8097410861541,345,369,71 ARELL CT, ,ARELL,CT,71,,BP,22304
-77.0898335219529,38.8097369108212,346,370,73 ARELL CT, ,ARELL,CT,73,,BP,22304
-77.0899065880899,38.8097249270244,347,371,75 ARELL CT, ,ARELL,CT,75,,BP,22304
-77.0899840260625,38.8097208799591,348,372,77 ARELL CT, ,ARELL,CT,77,,BP,22304
-77.0900675988825,38.8097442414649,349,373,79 ARELL CT, ,ARELL,CT,79,,BP,22304
-77.0901576848569,38.8097435978196,350,374,81 ARELL CT, ,ARELL,CT,81,,BP,22304
-77.0907102894963,38.8097445241167,351,375,98 ARELL CT, ,ARELL,CT,98,,P,22304
-77.0482139300444,38.8193594348256,352,376,1331 ARGALL PL, ,ARGALL,PL,1331,,BP,22314
-77.0482498163101,38.8194090791787,353,377,1333 ARGALL PL, ,ARGALL,PL,1333,,BP,22314
-77.0482792829914,38.8194599342661,354,378,1335 ARGALL PL, ,ARGALL,PL,1335,,BP,22314
-77.0483092221219,38.8195100374853,355,379,1337 ARGALL PL, ,ARGALL,PL,1337,,BP,22314
-77.0483390962583,38.8195599966397,356,380,1339 ARGALL PL, ,ARGALL,PL,1339,,BP,22314
-77.04836886849,38.819610384281,357,381,1341 ARGALL PL, ,ARGALL,PL,1341,,BP,22314
-77.0483988906039,38.8196604335423,358,382,1343 ARGALL PL, ,ARGALL,PL,1343,,BP,22314
-77.0484347704446,38.8197201522501,359,383,1345 ARGALL PL, ,ARGALL,PL,1345,,BP,22314
-77.0484755515429,38.8198108803383,360,384,1401 ARGALL PL, ,ARGALL,PL,1401,,BP,22314
-77.0484981223867,38.819870851528,361,385,1403 ARGALL PL, ,ARGALL,PL,1403,,BP,22314
-77.0485405219706,38.8199226512543,362,386,1405 ARGALL PL, ,ARGALL,PL,1405,,BP,22314
-77.0485648304715,38.8199746028852,363,387,1407 ARGALL PL, ,ARGALL,PL,1407,,BP,22314
-77.0486127015475,38.820018035507,364,388,1409 ARGALL PL, ,ARGALL,PL,1409,,BP,22314
-77.0486338308315,38.8200693378495,365,389,1411 ARGALL PL, ,ARGALL,PL,1411,,BP,22314
-77.0486836379513,38.8201213759983,366,390,1413 ARGALL PL, ,ARGALL,PL,1413,,BP,22314
-77.0681455589362,38.8313062075341,367,391,401 ARGYLE DR, ,ARGYLE,DR,401,,BP,22305
-77.0677081937107,38.831171068694,368,392,404 ARGYLE DR, ,ARGYLE,DR,404,,BP,22305
-77.0681756673196,38.8311360860743,369,393,405 ARGYLE DR, ,ARGYLE,DR,405,,BP,22305
-77.0677337052326,38.8310044544902,370,394,408 ARGYLE DR, ,ARGYLE,DR,408,,BP,22305
-77.068240040924,38.8309932057623,371,395,409 ARGYLE DR, ,ARGYLE,DR,409,,BP,22305
-77.0678137199401,38.8308325510377,372,396,412 ARGYLE DR, ,ARGYLE,DR,412,,BP,22305
-77.0682584852023,38.830828642289,373,397,413 ARGYLE DR, ,ARGYLE,DR,413,,BP,22305
-77.0679933778543,38.8304570303315,374,398,416 ARGYLE DR, ,ARGYLE,DR,416,,BP,22305
-77.068435447034,38.8307083924168,375,399,417 ARGYLE DR, ,ARGYLE,DR,417,,BP,22305
-77.0682037351899,38.8303496691769,376,400,420 ARGYLE DR, ,ARGYLE,DR,420,,BP,22305
-77.0685676772974,38.8305892174995,377,401,421 ARGYLE DR, ,ARGYLE,DR,421,,BP,22305
-77.0683437746377,38.8302289311285,378,402,424 ARGYLE DR, ,ARGYLE,DR,424,,BP,22305
-77.0687149237238,38.8304852300161,379,403,425 ARGYLE DR, ,ARGYLE,DR,425,,BP,22305
-77.0684962356067,38.8301024954564,380,404,428 ARGYLE DR, ,ARGYLE,DR,428,,BP,22305
-77.0688720243288,38.830396116498,381,405,429 ARGYLE DR, ,ARGYLE,DR,429,,BP,22305
-77.0686993617819,38.8300312157162,382,406,432 ARGYLE DR, ,ARGYLE,DR,432,,BP,22305
-77.069038973033,38.8302854270458,383,407,433 ARGYLE DR, ,ARGYLE,DR,433,,BP,22305
-77.0689016680695,38.8299688045058,384,408,436 ARGYLE DR, ,ARGYLE,DR,436,,BP,22305
-77.0692667026839,38.8302263190577,385,409,437 ARGYLE DR, ,ARGYLE,DR,437,,BP,22305
-77.0691120657484,38.8299262080258,386,410,440 ARGYLE DR, ,ARGYLE,DR,440,,BP,22305
-77.0694364079366,38.8301847097558,387,411,441 ARGYLE DR, ,ARGYLE,DR,441,,BP,22305
-77.0693229958112,38.8298820256805,388,412,444 ARGYLE DR, ,ARGYLE,DR,444,,BP,22305
-77.0696988426655,38.8300955871478,389,413,445 ARGYLE DR, ,ARGYLE,DR,445,,BP,22305
-77.0695351488237,38.8298439726219,390,414,448 ARGYLE DR, ,ARGYLE,DR,448,,BP,22305
-77.0699076774403,38.8300837439857,391,415,449 ARGYLE DR, ,ARGYLE,DR,449,,BP,22305
-77.0697366347274,38.8298118111365,392,416,452 ARGYLE DR, ,ARGYLE,DR,452,,BP,22305
-77.0756746135187,38.8195875032175,393,417,1127 BAYLISS DR, ,BAYLISS,DR,1127,,BP,22302
-77.0758028645318,38.8197367224415,394,418,1131 BAYLISS DR, ,BAYLISS,DR,1131,,BP,22302
-77.0759425266258,38.8199023818349,395,419,1201 BAYLISS DR, ,BAYLISS,DR,1201,,BP,22302
-77.076079316025,38.8200835458141,396,420,1203 BAYLISS DR, ,BAYLISS,DR,1203,,BP,22302
-77.0762660183472,38.8202914788972,397,421,1207 BAYLISS DR, ,BAYLISS,DR,1207,,BP,22302
-77.0769534258917,38.8202906088479,398,422,1300 BAYLISS DR, ,BAYLISS,DR,1300,,BP,22302
-77.0765264930387,38.8204783819552,399,423,1301 BAYLISS DR, ,BAYLISS,DR,1301,,BP,22302
-77.0771714790104,38.8205188623202,400,424,1302 BAYLISS DR, ,BAYLISS,DR,1302,,BP,22302
-77.076674348537,38.8206112307267,401,425,1303 BAYLISS DR, ,BAYLISS,DR,1303,,BP,22302
-77.0773856214242,38.8206379311208,402,426,1304 BAYLISS DR, ,BAYLISS,DR,1304,,BP,22302
-77.0768404198547,38.8207474292386,403,427,1305 BAYLISS DR, ,BAYLISS,DR,1305,,BP,22302
-77.0775799218722,38.8207096383031,404,428,1306 BAYLISS DR, ,BAYLISS,DR,1306,,BP,22302
-77.0770158986976,38.8208657261509,405,429,1307 BAYLISS DR, ,BAYLISS,DR,1307,,BP,22302
-77.0778094255187,38.820786191902,406,430,1308 BAYLISS DR, ,BAYLISS,DR,1308,,BP,22302
-77.0772248545516,38.8209768408903,407,431,1309 BAYLISS DR, ,BAYLISS,DR,1309,,BP,22302
-77.0780049280547,38.8208863352673,408,432,1310 BAYLISS DR, ,BAYLISS,DR,1310,,BP,22302
-77.0774501608842,38.8210510657809,409,433,1311 BAYLISS DR, ,BAYLISS,DR,1311,,BP,22302
-77.0776644332531,38.8211258231904,410,434,1313 BAYLISS DR, ,BAYLISS,DR,1313,,BP,22302
-77.0781969467499,38.8210802152612,411,435,1314 BAYLISS DR, ,BAYLISS,DR,1314,,BP,22302
-77.0778264061337,38.8212338347495,412,436,1315 BAYLISS DR, ,BAYLISS,DR,1315,,BP,22302
-77.0682194450187,38.8412552641907,413,437,3815 BRIGHTON CT, ,BRIGHTON,CT,3815,,BP,22305
-77.0690847435708,38.841390122858,414,438,3816 BRIGHTON CT, ,BRIGHTON,CT,3816,,BP,22305
-77.06825063093,38.8412962179432,415,439,3817 BRIGHTON CT, ,BRIGHTON,CT,3817,,BP,22305
-77.0687008612041,38.8413425968004,416,440,3818 BRIGHTON CT, ,BRIGHTON,CT,3818,,BP,22305
-77.0682585906261,38.8413483538523,417,441,3819 BRIGHTON CT, ,BRIGHTON,CT,3819,,BP,22305
-77.0687410314504,38.8414002734734,418,442,3820 BRIGHTON CT, ,BRIGHTON,CT,3820,,BP,22305
-77.0682854413643,38.8413838895619,419,443,3821 BRIGHTON CT, ,BRIGHTON,CT,3821,,BP,22305
-77.0687977936648,38.84143682338,420,444,3822 BRIGHTON CT, ,BRIGHTON,CT,3822,,BP,22305
-77.0688210298277,38.8414756465977,421,445,3824 BRIGHTON CT, ,BRIGHTON,CT,3824,,BP,22305
-77.0688699489987,38.8415096097118,422,446,3826 BRIGHTON CT, ,BRIGHTON,CT,3826,,BP,22305
-77.068916146947,38.8415550843855,423,447,3828 BRIGHTON CT, ,BRIGHTON,CT,3828,,BP,22305
-77.0689482671749,38.8415806899585,424,448,3830 BRIGHTON CT, ,BRIGHTON,CT,3830,,BP,22305
-77.0412520893736,38.7974973547234,425,449,604 BATTERY PL, ,BATTERY,PL,604,,BP,22314
-77.0412272447462,38.7974209585792,426,450,606 BATTERY PL, ,BATTERY,PL,606,,BP,22314
-77.0412931569006,38.7969936985517,427,451,712 BATTERY PL, ,BATTERY,PL,712,,BP,22314
-77.0413667296349,38.7969322317078,428,452,714 BATTERY PL, ,BATTERY,PL,714,,BP,22314
-77.0413776232205,38.7968847738246,429,453,716 BATTERY PL, ,BATTERY,PL,716,,BP,22314
-77.0413823815149,38.796834368281,430,454,718 BATTERY PL, ,BATTERY,PL,718,,BP,22314
-77.0413924319454,38.7967847745404,431,455,720 BATTERY PL, ,BATTERY,PL,720,,BP,22314
-77.0414012389381,38.7967450479949,432,456,722 BATTERY PL, ,BATTERY,PL,722,,BP,22314
-77.0414068757504,38.7967050135415,433,457,724 BATTERY PL, ,BATTERY,PL,724,,BP,22314
-77.0783196277303,38.8211769773531,434,458,1318 BAYLISS DR, ,BAYLISS,DR,1318,,BP,22302
-77.0779839995645,38.8213666845003,435,459,1319 BAYLISS DR, ,BAYLISS,DR,1319,,BP,22302
-77.0780977446845,38.8214912563173,436,460,1321 BAYLISS DR, ,BAYLISS,DR,1321,,BP,22302
-77.0784229744486,38.8212923061415,437,461,1322 BAYLISS DR, ,BAYLISS,DR,1322,,BP,22302
-77.0781753836323,38.8215869204516,438,462,1325 BAYLISS DR, ,BAYLISS,DR,1325,,BP,22302
-77.0785132409551,38.8214194896682,439,463,1326 BAYLISS DR, ,BAYLISS,DR,1326,,BP,22302
-77.078262408425,38.8217313045943,440,464,1329 BAYLISS DR, ,BAYLISS,DR,1329,,BP,22302
-77.0785966545645,38.821555959103,441,465,1330 BAYLISS DR, ,BAYLISS,DR,1330,,BP,22302
-77.0786566834749,38.8216703169624,442,466,1334 BAYLISS DR, ,BAYLISS,DR,1334,,BP,22302
-77.1383376732517,38.819949603864,443,467,301 N BEAUREGARD ST,N,BEAUREGARD,ST,301,,BP,22312
-77.136394471205,38.8211879883804,444,468,401 N BEAUREGARD ST,N,BEAUREGARD,ST,401,,B,22312
-77.136067320768,38.821293576908,445,469,403 N BEAUREGARD ST,N,BEAUREGARD,ST,403,,B,22312
-77.1358380721092,38.8213647181736,446,470,405 N BEAUREGARD ST,N,BEAUREGARD,ST,405,,B,22312
-77.1358150133036,38.8213730252792,447,471,407 N BEAUREGARD ST,N,BEAUREGARD,ST,407,,B,22312
-77.1358738935324,38.821351814164,448,472,409 N BEAUREGARD ST,N,BEAUREGARD,ST,409,,B,22312
-77.0629522712292,38.8423423799647,449,473,3916 BRUCE ST, ,BRUCE,ST,3916,,BP,22305
-77.0621855845286,38.8425844035851,450,474,3917 BRUCE ST, ,BRUCE,ST,3917,,BP,22305
-77.0629905432001,38.8426973298407,451,475,3918 BRUCE ST, ,BRUCE,ST,3918,,BP,22305
-77.0755376176371,38.8147589760946,452,476,2700 BRYAN PL, ,BRYAN,PL,2700,,BP,22302
-77.0756330124514,38.8148975512396,453,477,2703 BRYAN PL, ,BRYAN,PL,2703,,BP,22302
-77.0756290979253,38.8145621940325,454,478,2704 BRYAN PL, ,BRYAN,PL,2704,,BP,22302
-77.0759253628947,38.8149677614782,455,479,2707 BRYAN PL, ,BRYAN,PL,2707,,BP,22302
-77.0758451806967,38.8144813472962,456,480,2710 BRYAN PL, ,BRYAN,PL,2710,,BP,22302
-77.0761420990003,38.8149443263699,457,481,2713 BRYAN PL, ,BRYAN,PL,2713,,BP,22302
-77.0761130249219,38.8145829993248,458,482,2718 BRYAN PL, ,BRYAN,PL,2718,,BP,22302
-77.0764192525875,38.8149126423208,459,483,2719 BRYAN PL, ,BRYAN,PL,2719,,BP,22302
-77.0763766645277,38.8145722886575,460,484,2726 BRYAN PL, ,BRYAN,PL,2726,,BP,22302
-77.0776390957925,38.8147135455669,461,485,2820 BRYAN ST, ,BRYAN,ST,2820,,BP,22302
-77.0779626949198,38.8147404522208,462,486,2828 BRYAN ST, ,BRYAN,ST,2828,,BP,22302
-77.0779127346065,38.8151195308833,463,487,2903 BRYAN ST, ,BRYAN,ST,2903,,BP,22302
-77.0781494727374,38.8148361869878,464,488,2904 BRYAN ST, ,BRYAN,ST,2904,,BP,22302
-77.0783846290477,38.8150281374892,465,489,2912 BRYAN ST, ,BRYAN,ST,2912,,BP,22302
-77.0781053004043,38.8152603835062,466,490,2913 BRYAN ST, ,BRYAN,ST,2913,,BP,22302
-77.0785452094225,38.8151320294517,467,491,2918 BRYAN ST, ,BRYAN,ST,2918,,BP,22302
-77.0782711126488,38.8153996971406,468,492,2921 BRYAN ST, ,BRYAN,ST,2921,,BP,22302
-77.0786892304407,38.8153233797143,469,493,2924 BRYAN ST, ,BRYAN,ST,2924,,BP,22302
-77.0783759091688,38.8155949448082,470,494,2925 BRYAN ST, ,BRYAN,ST,2925,,BP,22302
-77.0787841897279,38.8155005410408,471,495,2928 BRYAN ST, ,BRYAN,ST,2928,,BP,22302
-77.078446963867,38.8157222175066,472,496,2929 BRYAN ST, ,BRYAN,ST,2929,,BP,22302
-77.0788574811412,38.8156664121728,473,497,2932 BRYAN ST, ,BRYAN,ST,2932,,BP,22302
-77.0851933906833,38.8290810956963,474,498,1711 CENTRE PZ, ,CENTRE,PZ,1711,,Y,22302
-77.0852937566194,38.8290879978428,475,499,1715 CENTRE PZ, ,CENTRE,PZ,1715,,Y,22302
-77.0854043827948,38.8290956046928,476,500,1717 CENTRE PZ, ,CENTRE,PZ,1717,,Y,22302
-77.0855156243715,38.8291032539928,477,501,1719 CENTRE PZ, ,CENTRE,PZ,1719,,Y,22302
-77.0856208168231,38.8291104870206,478,502,1721 CENTRE PZ, ,CENTRE,PZ,1721,,Y,22302
-77.1266855625058,38.8140543524916,479,503,100 CENTURY DR, ,CENTURY,DR,100,,B,22304
-77.1271660360562,38.8146001275237,480,504,110 CENTURY DR, ,CENTURY,DR,110,,B,22304
-77.1270548540607,38.8150836922122,481,505,145 CENTURY DR, ,CENTURY,DR,145,,B,22304
-77.0427607710772,38.805798145059,482,506,311 CAMERON ST, ,CAMERON,ST,311,,B,22314
-77.0428482710386,38.8058080351957,483,507,313 CAMERON ST, ,CAMERON,ST,313,,BP,22314
-77.0429205988223,38.8058196117252,484,508,315 CAMERON ST, ,CAMERON,ST,315,,BP,22314
-77.1082097979545,38.8362330573436,485,509,4713 W BRADDOCK RD,W,BRADDOCK,RD,4713,,B,22311
-77.109798954392,38.8360038274372,486,510,4714 W BRADDOCK RD,W,BRADDOCK,RD,4714,,B,22311
-77.1077172997432,38.8362694162657,487,511,4715 W BRADDOCK RD,W,BRADDOCK,RD,4715,,B,22311
-77.1098122055665,38.8360615547115,488,512,4716 W BRADDOCK RD,W,BRADDOCK,RD,4716,,B,22311
-77.1077151250379,38.8361085530117,489,513,4717 W BRADDOCK RD,W,BRADDOCK,RD,4717,,B,22311
-77.1097852442644,38.8356312499471,490,514,4718 W BRADDOCK RD,W,BRADDOCK,RD,4718,,B,22311
-77.1075286987072,38.835948698626,491,515,4719 W BRADDOCK RD,W,BRADDOCK,RD,4719,,B,22311
-77.1098324829795,38.8357797291703,492,516,4720 W BRADDOCK RD,W,BRADDOCK,RD,4720,,B,22311
-77.1073513241982,38.8359342556339,493,517,4721 W BRADDOCK RD,W,BRADDOCK,RD,4721,,B,22311
-77.1098593086145,38.8359018076802,494,518,4722 W BRADDOCK RD,W,BRADDOCK,RD,4722,,B,22311
-77.1100401651314,38.8368628088521,495,519,4756 W BRADDOCK RD,W,BRADDOCK,RD,4756,,B,22311
-77.1090919369693,38.8367367518959,496,520,4757 W BRADDOCK RD,W,BRADDOCK,RD,4757,,B,22311
-77.1100926368282,38.8369167003467,497,521,4758 W BRADDOCK RD,W,BRADDOCK,RD,4758,,B,22311
-77.109278870929,38.8370654393749,498,522,4759 W BRADDOCK RD,W,BRADDOCK,RD,4759,,B,22311
-77.1101110619873,38.8369701886374,499,523,4760 W BRADDOCK RD,W,BRADDOCK,RD,4760,,B,22311
-77.109078267307,38.8371060408319,500,524,4761 W BRADDOCK RD,W,BRADDOCK,RD,4761,,B,22311
-77.1098673499014,38.8367428078606,501,525,4762 W BRADDOCK RD,W,BRADDOCK,RD,4762,,B,22311
-77.108837297592,38.8371503835185,502,526,4763 W BRADDOCK RD,W,BRADDOCK,RD,4763,,B,22311
-77.1099476787056,38.8368655191079,503,527,4764 W BRADDOCK RD,W,BRADDOCK,RD,4764,,B,22311
-77.1085741703711,38.837194656737,504,528,4765 W BRADDOCK RD,W,BRADDOCK,RD,4765,,B,22311
-77.1100247151703,38.8369874777553,505,529,4766 W BRADDOCK RD,W,BRADDOCK,RD,4766,,B,22311
-77.1083147897212,38.8372405513464,506,530,4767 W BRADDOCK RD,W,BRADDOCK,RD,4767,,B,22311
-77.1102066956321,38.8370935133864,507,531,4768 W BRADDOCK RD,W,BRADDOCK,RD,4768,,B,22311
-77.1081369183897,38.837304981332,508,532,4769 W BRADDOCK RD,W,BRADDOCK,RD,4769,,B,22311
-77.1102193964282,38.83715411169,509,533,4770 W BRADDOCK RD,W,BRADDOCK,RD,4770,,B,22311
-77.1077557611621,38.8373753092278,510,534,4771 W BRADDOCK RD,W,BRADDOCK,RD,4771,,B,22311
-77.110266930201,38.8372117493126,511,535,4772 W BRADDOCK RD,W,BRADDOCK,RD,4772,,B,22311
-77.1074678217543,38.8374212596217,512,536,4773 W BRADDOCK RD,W,BRADDOCK,RD,4773,,B,22311
-77.1102900717834,38.8372729036854,513,537,4774 W BRADDOCK RD,W,BRADDOCK,RD,4774,,B,22311
-77.1071539946376,38.8374751601529,514,538,4775 W BRADDOCK RD,W,BRADDOCK,RD,4775,,B,22311
-77.1103376793357,38.8373267365641,515,539,4776 W BRADDOCK RD,W,BRADDOCK,RD,4776,,B,22311
-77.106866064275,38.8375455355805,516,540,4777 W BRADDOCK RD,W,BRADDOCK,RD,4777,,B,22311
-77.1103611866438,38.8373987579263,517,541,4778 W BRADDOCK RD,W,BRADDOCK,RD,4778,,B,22311
-77.1066234290679,38.8376022996234,518,542,4779 W BRADDOCK RD,W,BRADDOCK,RD,4779,,B,22311
-77.1101235124373,38.8371445128072,519,543,4780 W BRADDOCK RD,W,BRADDOCK,RD,4780,,B,22311
-77.1101976573387,38.8372718094106,520,544,4782 W BRADDOCK RD,W,BRADDOCK,RD,4782,,B,22311
-77.110253696621,38.8373813610162,521,545,4784 W BRADDOCK RD,W,BRADDOCK,RD,4784,,B,22311
-77.1103727619679,38.8375250117525,522,546,4786 W BRADDOCK RD,W,BRADDOCK,RD,4786,,B,22311
-77.1104746828699,38.8375376342871,523,547,4788 W BRADDOCK RD,W,BRADDOCK,RD,4788,,B,22311
